review,rating,label
i using week foundpro1 build good2 bass average3 battery back excellent4 sound goodcons1 a little light usual headphone get loose use2 ear pad great quality little hard compared headphonesread more,4,0
tight pain earsread more,3,0
goodwaste moneyread more,1,0
good earsvery tightcant use 30 minute single useotherwise ear start feel painread more,1,0
good listening song poor voice callif u buy calling go brand best performanceread more,4,0
on price range made base lover cant wear long time start hurting ear built quality ok battery backup good the thing keep using headphone bass bass awesome headphone price tagread more,4,0
cheap bestbest qualityi ordered i saw review truemasss basssread more,4,0
it cause pain earsread more,1,0
ear comfortability good pain started time ear improve ear material foam qualityread more,4,0
important note ear start pain using 10 15 minute problem headphone ear start paining 15 minute compact grip ear hard ear would start paining 10 15 minute ear would start pain cz grip tooo hard earsread more,1,0
mic good speaking someone phone getting sound otherwise product goodread more,3,0
awsm sound battery backup could better still satisfied price i got 999 onlyread more,4,0
come ear pain hearing songsread more,2,0
ear painread more,4,0
mic working mic poor sound quality average bluetooth connection disturb keeping pant pocketread more,1,0
problem comfortable earsread more,3,0
bought one using last 4 month im really happy sound quality look devicenot good calling purposeonly musicworthy read more,4,0
overall good headphone boat i purchased one flipkart big billion day price r 999one thing best boat door door serviceread more,4,0
when put sometime ear paining muchread more,2,0
average sound average build quality lightweightread more,3,0
awesomeread more,4,0
useless waste money waste time poor sound quality very poor negligible microphone quality i dont recommend dont buyread more,1,0
good tight eyardon wait time go itread more,4,0
these headphone ok price 1200 they bit tight ear get uncomfortable using long time please sure buying replace option returnread more,2,0
good product given priceread more,4,0
okread more,4,0
superread more,4,0
honest opinion the sound headphone superb bass awesome look also cool bttttt soo uncomfortable mean wear 5 minute ear getting much pain disappointed i want return itread more,4,0
sound quality good price becomes really uncomfortable hour use ear start paining due pressure ear become warm oftenread more,3,0
not recommendedread more,2,0
base average cheap build quality and horrible mic it sound like you are in a hall and speakingread more,1,0
built quality good feel pain listening timeread more,4,0
calling working good read more,4,0
the mic terrible it good mic also 4g lot noiseread more,1,0
good bestread more,3,0
okread more,4,0
i go office pick thisread more,1,0
mic doesnt work well sound break is problematicread more,4,0
amazing productread more,4,0
seen many comment saying uncomfortable ear close tightly dont face problem infact u adjust ear cup according size head sound quality awesome bluetooth earpiece sometime u may face ping soundlost sound connected bluetooth occur u away frm rangeits budget headphone wire wireless facility go 999_read more,4,0
boat rockerz 400 headphone bad cheap bluetooth working properly sound quality niceread more,2,0
for this price range product is over all good sound quality is also goodread more,4,0
i fan boatbut time mad boatread more,4,0
plz dont buy this product only waste of moneyread more,1,0
bass feel gooddesign superba little bit tight adult headwhen using long hour u got ta feel year painread more,4,0
best class bluetooth headphone totally justify priceread more,4,0
hey headphone best sound quality bass fabulous i using regularly headphone build quality well good first experience headphone i felt little bit uncomfortable wearing first time i hope review usefull buyer thank uread more,4,0
there noise always ear pain using 30minread more,1,0
good product price 1kread more,3,0
tight earread more,3,0
i got product rs1079 sound quality super good noise cancellation tide ear moral comparing headphone rs1999 good optionread more,4,0
